drop,optimizer,warmup_lr,activation,residual,batch_size,epochs,dense,latent_dim,reduce_lr,model,learning_rate,run_id,training_loss,validation_loss,runtime_hours,run_id,training_loss,validation_loss,runtime_hours
0.7689,rmsprop,0,tanh,0,256,183,"[978, 978]",128,0,vae,0.0206,360_5_271,1363642434666.2124,16.454354502360026,0.016738579444444443,360_5_271,1363642434666.2124,16.454354502360026,0.016738579444444443
0.2779,rmsprop,1,sigmoid,1,1024,200,"[978, 978, 978, 978, 978, 978]",8,0,ae,0.0185,360_1_45,0.01469668882312598,0.014591493643820286,0.018432978055555556,360_1_45,0.01469668882312598,0.014591493643820286,0.018432978055555556
0.7692,sgd,1,tanh,1,32,112,"[978, 978, 978]",512,0,vae,0.0083,360_2_106,nan,nan,0.0449175775,360_2_106,nan,nan,0.0449175775
0.7691,sgd,0,tanh,0,128,171,"[978, 978, 978]",128,0,vae,0.0018,360_2_334,1.0431660496747053,0.7069717717170715,0.023138488055555555,360_2_334,1.0431660496747053,0.7069717717170715,0.023138488055555555
0.2572,rmsprop,0,relu,1,1024,103,"[1800, 600]",128,0,vae,0.0941,360_3_199,nan,nan,0.006690022777777777,360_3_199,nan,nan,0.006690022777777777
0.7696,sgd,1,relu,1,128,101,"[978, 978, 978]",128,1,vae,0.0087,360_2_139,nan,nan,0.013617889444444446,360_2_139,nan,nan,0.013617889444444446
0.7696,sgd,0,sigmoid,0,32,155,"[978, 978, 978]",2,0,vae,0.0085,360_2_333,0.7090765103587398,0.6742307583491007,0.0580030225,360_2_333,0.7090765103587398,0.6742307583491007,0.0580030225
0.6004,rmsprop,0,tanh,1,1024,182,"[978, 978, 978, 978]",8,0,ae,0.0369,360_1_42,0.19720063549500924,0.19656628370285034,0.013364058333333333,360_1_42,0.19720063549500924,0.19656628370285034,0.013364058333333333
0.4709,rmsprop,0,tanh,0,256,119,"[978, 978, 978]",128,0,vae,0.023,360_5_276,318.3760073598226,18.93256207784017,0.012422146111111112,360_5_276,318.3760073598226,18.93256207784017,0.012422146111111112
0.7696,sgd,0,tanh,0,256,143,"[978, 978, 978]",512,0,vae,0.0085,360_2_101,1.1902970336984704,0.7146839833259583,0.014334713333333334,360_2_101,1.1902970336984704,0.7146839833259583,0.014334713333333334
0.1881,rmsprop,0,tanh,0,256,148,"[978, 978, 978, 978]",8,0,vae,0.0388,360_5_86,nan,nan,0.01835579,360_5_86,nan,nan,0.01835579
0.7696,sgd,0,tanh,0,128,164,"[978, 978, 978]",2,0,vae,0.0007,360_2_91,0.7725019675713999,0.6960814809799194,0.02161860972222222,360_2_91,0.7725019675713999,0.6960814809799194,0.02161860972222222
0.709,adam,0,tanh,0,128,167,"[978, 978, 978, 978, 978]",8,0,ae,0.0462,360_5_72,0.20061703809985407,0.2003369551897049,0.035642531944444444,360_5_72,0.20061703809985407,0.2003369551897049,0.035642531944444444
0.8618,sgd,0,tanh,0,256,140,"[978, 978, 978]",32,0,vae,0.0088,360_2_5,nan,nan,0.013171668333333332,360_2_5,nan,nan,0.013171668333333332
0.1295,adam,1,sigmoid,0,1024,145,"[978, 978, 978, 978]",512,0,vae,0.0379,360_1_304,0.6717212378537213,0.6716709136962891,0.012431869444444445,360_1_304,0.6717212378537213,0.6716709136962891,0.012431869444444445
0.8527,sgd,0,relu,0,128,114,"[978, 978, 978]",2,0,vae,0.0086,360_2_65,nan,nan,0.015126968888888889,360_2_65,nan,nan,0.015126968888888889
0.8103,adam,1,relu,0,32,195,"[978, 978, 978, 978, 978, 978]",128,0,ae,0.0473,360_1_136,0.26234232160780163,0.2511386235555013,0.14746948555555553,360_1_136,0.26234232160780163,0.2511386235555013,0.14746948555555553
0.5127,adam,0,relu,0,256,190,"[978, 978, 978, 978, 978]",128,0,ae,0.0248,360_4_222,0.01458994928471468,0.014533953542510669,0.02707439138888889,360_4_222,0.01458994928471468,0.014533953542510669,0.02707439138888889
0.889,adam,0,relu,1,1024,101,"[978, 978, 978]",512,1,vae,0.0643,360_3_155,nan,nan,0.007756835833333333,360_3_155,nan,nan,0.007756835833333333
0.2171,adam,1,relu,0,256,144,"[978, 978, 978, 978]",8,0,vae,0.064,360_5_282,0.6715401282133879,0.6713469394048055,0.01929040777777778,360_5_282,0.6715401282133879,0.6713469394048055,0.01929040777777778
0.4214,sgd,0,sigmoid,0,32,154,"[978, 978, 978, 978, 978, 978]",128,0,vae,0.0623,360_5_249,0.6761248659204554,0.6718830982844035,0.08434124,360_5_249,0.6761248659204554,0.6718830982844035,0.08434124
0.307,sgd,0,relu,0,1024,103,"[978, 978, 978, 978, 978, 978]",128,0,vae,0.0195,360_3_358,0.6983077164932534,0.6930900812149048,0.009474794166666667,360_3_358,0.6983077164932534,0.6930900812149048,0.009474794166666667
0.114,rmsprop,0,tanh,1,128,117,"[978, 978, 978, 978, 978, 978]",2,0,vae,0.0689,360_1_89,nan,nan,0.027512343055555555,360_1_89,nan,nan,0.027512343055555555
0.6992,sgd,1,relu,0,1024,181,"[978, 978, 978, 978, 978]",128,0,vae,0.0953,360_1_109,nan,nan,0.014808009444444444,360_1_109,nan,nan,0.014808009444444444
0.6325,sgd,0,relu,0,1024,103,"[1800, 600]",512,0,vae,0.084,360_3_197,0.7440475742905228,0.6870254278182983,0.006609773055555556,360_3_197,0.7440475742905228,0.6870254278182983,0.006609773055555556
0.8921,sgd,1,relu,0,1024,142,"[978, 978, 978]",512,0,vae,0.0084,360_2_305,nan,nan,0.009934334722222223,360_2_305,nan,nan,0.009934334722222223
0.7694,rmsprop,1,relu,1,128,191,"[978, 978, 978]",128,0,vae,0.0016,360_2_137,nan,nan,0.02907540777777778,360_2_137,nan,nan,0.02907540777777778
0.374,sgd,1,tanh,0,512,167,"[978, 978, 978, 978, 978]",8,0,vae,0.0384,360_1_74,0.7054818993144565,0.6960742473602295,0.01594769888888889,360_1_74,0.7054818993144565,0.6960742473602295,0.01594769888888889
0.1615,adam,0,sigmoid,1,256,153,"[978, 978, 978, 978]",8,0,ae,0.0422,360_5_240,0.23968230059853307,0.23978840589523315,0.01891803805555556,360_5_240,0.23968230059853307,0.23978840589523315,0.01891803805555556
0.8879,rmsprop,0,tanh,0,64,100,"[978, 978]",32,1,vae,0.08,360_3_163,nan,nan,0.02116837,360_3_163,nan,nan,0.02116837
0.5054,sgd,0,sigmoid,0,256,131,"[978, 978, 978, 978, 978]",512,0,vae,0.0248,360_4_214,0.7567126821588587,0.6732806444168091,0.016677923055555554,360_4_214,0.7567126821588587,0.6732806444168091,0.016677923055555554
0.8056,rmsprop,0,sigmoid,0,256,100,"[978, 978, 978, 978, 978]",2,0,vae,0.0754,360_3_351,4.1062619089197225,0.9855980936686198,0.014157338333333333,360_3_351,4.1062619089197225,0.9855980936686198,0.014157338333333333
0.5409,rmsprop,1,relu,0,256,104,"[1800, 600]",128,1,ae,0.0998,360_1_80,0.20608772522873348,0.20557934403419495,0.009398184722222222,360_1_80,0.20608772522873348,0.20557934403419495,0.009398184722222222
0.357,adam,1,tanh,1,32,177,"[1800, 600]",128,1,ae,0.0912,360_1_332,0.28767812525784525,0.2876045497258504,0.07120413444444444,360_1_332,0.28767812525784525,0.2876045497258504,0.07120413444444444
0.4627,adam,0,tanh,0,512,167,"[1800, 600]",8,0,vae,0.027,360_5_44,5.334605447274667,4.921368598937988,0.01408547111111111,360_5_44,5.334605447274667,4.921368598937988,0.01408547111111111
0.7696,sgd,0,relu,0,128,155,"[978, 978, 978]",128,1,vae,0.0028,360_2_53,0.8445617164505853,0.6929002173741658,0.020789711666666665,360_2_53,0.8445617164505853,0.6929002173741658,0.020789711666666665
0.2996,rmsprop,0,sigmoid,1,256,155,"[978, 978, 978, 978, 978]",128,0,ae,0.0837,360_1_100,0.22026824368370904,0.22010061621665955,0.020556055555555557,360_1_100,0.22026824368370904,0.22010061621665955,0.020556055555555557
0.7694,sgd,1,tanh,0,512,178,"[978, 978, 978]",2,0,ae,0.0074,360_2_108,0.03472195559629688,0.02490242011845112,0.012780248888888889,360_2_108,0.03472195559629688,0.02490242011845112,0.012780248888888889
0.7692,sgd,0,tanh,0,512,101,"[978, 978, 978]",512,0,vae,0.0032,360_2_98,1.3027982273808232,0.7176723480224609,0.008319483055555556,360_2_98,1.3027982273808232,0.7176723480224609,0.008319483055555556
0.8938,sgd,0,relu,0,128,162,"[978, 978, 978]",2,0,vae,0.009,360_2_54,nan,nan,0.021303755833333334,360_2_54,nan,nan,0.021303755833333334
0.5085,sgd,1,relu,0,32,139,"[978, 978, 978, 978]",128,1,ae,0.0788,360_1_107,0.0167815875262022,0.018919174919525782,0.052413963333333334,360_1_107,0.0167815875262022,0.018919174919525782,0.052413963333333334
0.6255,sgd,1,relu,0,256,142,"[1800, 600]",2,1,ae,0.0682,360_1_335,0.025024701715619477,0.024942689538002015,0.01133579388888889,360_1_335,0.025024701715619477,0.024942689538002015,0.01133579388888889
0.1886,sgd,0,sigmoid,0,256,145,"[978, 978, 978, 978]",8,0,vae,0.0355,360_5_43,0.6794833015512537,0.6715327231089274,0.01571759472222222,360_5_43,0.6794833015512537,0.6715327231089274,0.01571759472222222
0.7896,rmsprop,0,relu,0,1024,100,"[978, 978, 978, 978]",8,0,vae,0.0267,360_3_356,nan,nan,0.007794532222222222,360_3_356,nan,nan,0.007794532222222222
0.8239,rmsprop,0,tanh,1,512,182,"[978, 978, 978, 978]",512,1,vae,0.0483,360_1_87,nan,nan,0.018472263333333332,360_1_87,nan,nan,0.018472263333333332
0.0401,sgd,0,relu,0,1024,103,"[978, 978, 978, 978]",128,0,vae,0.0803,360_3_164,0.6909431363918164,0.6904293894767761,0.007659854166666667,360_3_164,0.6909431363918164,0.6904293894767761,0.007659854166666667
0.0637,rmsprop,1,relu,0,128,115,"[1800, 600]",512,1,vae,0.0248,360_4_213,0.6714510695139567,0.6713089251518249,0.017405175555555555,360_4_213,0.6714510695139567,0.6713089251518249,0.017405175555555555
0.7693,sgd,0,sigmoid,0,32,180,"[978, 978, 978]",2,1,ae,0.0598,360_2_130,0.03624741782192831,0.014654170746604602,0.056907758333333336,360_2_130,0.03624741782192831,0.014654170746604602,0.056907758333333336
0.1886,rmsprop,0,tanh,0,1024,145,"[978, 978, 978, 978]",8,0,vae,0.005,360_5_247,1.1652913470621462,1.152101993560791,0.011167901944444445,360_5_247,1.1652913470621462,1.152101993560791,0.011167901944444445
0.85,adam,1,relu,1,32,121,"[978, 978, 978]",32,1,vae,0.0177,360_1_73,nan,nan,0.061251325555555555,360_1_73,nan,nan,0.061251325555555555
0.8869,sgd,1,relu,0,1024,100,"[978, 978, 978, 978, 978]",512,0,vae,0.0271,360_3_190,nan,nan,0.00877322861111111,360_3_190,nan,nan,0.00877322861111111
0.7692,rmsprop,1,relu,0,64,105,"[978, 978, 978]",512,0,vae,0.0075,360_2_302,0.6714839376343621,0.6713255333900452,0.028880630555555554,360_2_302,0.6714839376343621,0.6713255333900452,0.028880630555555554
0.8657,sgd,0,relu,1,1024,187,"[978, 978]",512,1,vae,0.0221,360_1_138,nan,nan,0.011644129166666666,360_1_138,nan,nan,0.011644129166666666
0.5683,adam,0,tanh,0,512,169,"[978, 978, 978, 978, 978, 978]",8,1,vae,0.0668,360_5_88,1.8568040171375981,1.1668531894683838,0.020670628055555553,360_5_88,1.8568040171375981,1.1668531894683838,0.020670628055555553
0.2588,rmsprop,0,tanh,0,256,142,"[978, 978, 978, 978]",8,0,vae,0.0803,360_5_278,nan,nan,0.017138323611111114,360_5_278,nan,nan,0.017138323611111114
0.2993,sgd,0,tanh,1,32,175,"[978, 978]",512,0,vae,0.0248,360_4_9,0.7708682876163059,0.7130763483047485,0.05919745611111111,360_4_9,0.7708682876163059,0.7130763483047485,0.05919745611111111
0.1561,sgd,1,sigmoid,0,128,176,"[978, 978, 978, 978, 978, 978]",512,1,vae,0.0092,360_4_278,0.6986288234922621,0.6722784058252971,0.03415338416666667,360_4_278,0.6986288234922621,0.6722784058252971,0.03415338416666667
0.0431,sgd,1,tanh,0,128,162,"[1800, 600]",8,1,vae,0.0339,360_5_28,0.6940503060376203,0.6936531599362691,0.020067310277777778,360_5_28,0.6940503060376203,0.6936531599362691,0.020067310277777778
0.7397,rmsprop,0,sigmoid,1,64,174,"[978, 978]",512,0,vae,0.0617,360_1_198,nan,nan,0.040229809166666665,360_1_198,nan,nan,0.040229809166666665
0.0192,sgd,0,tanh,1,128,132,"[978, 978, 978, 978]",32,1,ae,0.0315,360_1_18,0.016560723433891932,0.014738285094499587,0.01815300138888889,360_1_18,0.016560723433891932,0.014738285094499587,0.01815300138888889
0.2599,rmsprop,0,tanh,0,256,127,"[978, 978, 978, 978]",8,1,vae,0.0208,360_5_17,3.688321160548189e+20,9.04328874480181e+19,0.015902703055555554,360_5_17,3.688321160548189e+20,9.04328874480181e+19,0.015902703055555554
0.3647,rmsprop,0,tanh,0,64,122,"[978, 978, 978]",128,0,vae,0.0928,360_1_153,nan,nan,0.03017950722222222,360_1_153,nan,nan,0.03017950722222222
0.8039,adam,0,sigmoid,1,128,101,"[978, 978, 978, 978, 978, 978]",32,1,vae,0.0912,360_4_247,nan,nan,0.026339074166666667,360_4_247,nan,nan,0.026339074166666667
0.8055,sgd,0,tanh,0,64,166,"[978, 978, 978, 978, 978, 978]",2,0,ae,0.056,360_3_130,0.023118404194160745,0.022771099557479222,0.04530765888888889,360_3_130,0.023118404194160745,0.022771099557479222,0.04530765888888889
0.5937,rmsprop,0,relu,1,1024,103,"[978, 978]",2,1,vae,0.0938,360_3_302,nan,nan,0.0062938927777777785,360_3_302,nan,nan,0.0062938927777777785
0.8929,sgd,0,tanh,0,128,147,"[978, 978, 978]",2,0,ae,0.0086,360_2_190,0.056321308811505634,0.02478688066204389,0.017313809444444446,360_2_190,0.056321308811505634,0.02478688066204389,0.017313809444444446
0.7675,sgd,1,tanh,0,512,117,"[978, 978, 978]",512,0,ae,0.0909,360_2_356,0.09470148525856159,0.026184096932411194,0.008614058888888889,360_2_356,0.09470148525856159,0.026184096932411194,0.008614058888888889
0.6316,sgd,0,tanh,1,32,168,"[1800, 600]",8,0,vae,0.0915,360_5_213,0.6746793050236172,0.671745023727417,0.05636627222222222,360_5_213,0.6746793050236172,0.671745023727417,0.05636627222222222
0.2533,adam,1,tanh,1,128,131,"[978, 978, 978, 978, 978]",32,1,ae,0.0295,360_1_27,0.02124310988518927,0.02101621960600217,0.02800096888888889,360_1_27,0.02124310988518927,0.02101621960600217,0.02800096888888889
0.8818,sgd,1,relu,0,1024,147,"[978, 978, 978]",32,0,vae,0.0104,360_2_164,nan,nan,0.009706746666666667,360_2_164,nan,nan,0.009706746666666667
0.0217,adam,1,relu,1,512,136,"[978, 978, 978, 978]",8,1,ae,0.056,360_1_359,0.014571004802430117,0.014529000967741013,0.01307611388888889,360_1_359,0.014571004802430117,0.014529000967741013,0.01307611388888889
0.7696,sgd,0,tanh,1,128,112,"[978, 978, 978]",128,0,vae,0.0087,360_2_38,nan,nan,0.014954984444444444,360_2_38,nan,nan,0.014954984444444444
0.041,sgd,0,relu,0,1024,103,"[978, 978, 978, 978, 978, 978]",128,0,vae,0.086,360_3_108,0.6917249396995262,0.6915231943130493,0.009303062777777777,360_3_108,0.6917249396995262,0.6915231943130493,0.009303062777777777
0.2061,rmsprop,0,tanh,0,32,177,"[978, 978, 978]",32,1,ae,0.0533,360_1_20,0.23294151080979242,0.23261044621467591,0.071693665,360_1_20,0.23294151080979242,0.23261044621467591,0.071693665
0.1654,rmsprop,1,relu,1,256,143,"[978, 978, 978, 978, 978, 978]",512,1,ae,0.0202,360_5_214,0.24519111297748708,0.2416892107327779,0.021712551944444446,360_5_214,0.24519111297748708,0.2416892107327779,0.021712551944444446
0.8968,sgd,1,tanh,1,128,148,"[978, 978, 978]",128,0,ae,0.0085,360_2_163,0.23682107717902573,0.05238699406385422,0.01758463888888889,360_2_163,0.23682107717902573,0.05238699406385422,0.01758463888888889
0.7695,rmsprop,1,tanh,0,256,179,"[978, 978, 978]",32,0,vae,0.0067,360_2_351,3.9526183276706273,0.8686982933680216,0.01924078194444444,360_2_351,3.9526183276706273,0.8686982933680216,0.01924078194444444
0.5497,rmsprop,0,relu,0,1024,103,"[978, 978, 978, 978]",512,0,vae,0.0966,360_3_305,nan,nan,0.008384545,360_3_305,nan,nan,0.008384545
0.8541,sgd,0,relu,0,64,157,"[978, 978, 978]",128,0,vae,0.0086,360_2_197,nan,nan,0.03330262611111111,360_2_197,nan,nan,0.03330262611111111
0.2103,adam,0,tanh,1,1024,113,"[1800, 600]",512,0,ae,0.0247,360_4_240,0.20186508730605796,0.20148251950740814,0.007143183888888889,360_4_240,0.20186508730605796,0.20148251950740814,0.007143183888888889
0.8478,adam,0,tanh,0,256,101,"[978, 978, 978, 978]",512,0,vae,0.0933,360_3_137,3622886.681663773,426.18114908854164,0.014357499444444446,360_3_137,3622886.681663773,426.18114908854164,0.014357499444444446
0.7267,sgd,0,sigmoid,1,128,169,"[978, 978, 978, 978, 978, 978]",2,1,vae,0.0137,360_1_154,nan,nan,0.032268918611111114,360_1_154,nan,nan,0.032268918611111114
0.8764,rmsprop,0,tanh,1,32,169,"[978, 978, 978, 978, 978, 978]",8,1,ae,0.0456,360_5_10,0.272947750488917,0.2564819661776225,0.11294849055555556,360_5_10,0.272947750488917,0.2564819661776225,0.11294849055555556
0.7696,sgd,1,tanh,0,256,110,"[978, 978, 978]",512,0,vae,0.0019,360_2_358,1.2954185869075634,0.7176402219136556,0.011086771111111112,360_2_358,1.2954185869075634,0.7176402219136556,0.011086771111111112
0.4191,sgd,1,relu,0,32,167,"[978, 978]",128,1,vae,0.0945,360_1_29,0.6774077881707086,0.674092911084493,0.05254914361111111,360_1_29,0.6774077881707086,0.674092911084493,0.05254914361111111
0.0538,sgd,0,tanh,0,32,151,"[978, 978, 978, 978, 978, 978]",512,1,vae,0.0092,360_4_249,0.6926996396206043,0.6861035919189453,0.08552724416666667,360_4_249,0.6926996396206043,0.6861035919189453,0.08552724416666667
0.007,rmsprop,0,sigmoid,0,1024,145,"[978, 978, 978, 978]",8,0,vae,0.004,360_5_19,0.6722312717967563,0.6723813414573669,0.011318797777777778,360_5_19,0.6722312717967563,0.6723813414573669,0.011318797777777778
0.7694,sgd,1,tanh,0,256,178,"[978, 978, 978]",32,0,ae,0.0086,360_2_155,0.07453833030329811,0.025028519729773203,0.0154630325,360_2_155,0.07453833030329811,0.025028519729773203,0.0154630325
0.6067,adam,0,tanh,1,256,155,"[978, 978, 978, 978]",8,0,vae,0.097,360_1_16,nan,nan,0.02081625722222222,360_1_16,nan,nan,0.02081625722222222
0.4333,rmsprop,0,relu,0,256,135,"[978, 978, 978, 978, 978]",2,0,vae,0.0235,360_5_222,nan,nan,0.018688189444444447,360_5_222,nan,nan,0.018688189444444447
0.8038,rmsprop,0,relu,0,128,151,"[978, 978, 978, 978, 978, 978]",8,0,vae,0.0072,360_4_282,nan,nan,0.035171411944444446,360_4_282,nan,nan,0.035171411944444446
0.1914,rmsprop,0,relu,0,32,158,"[978, 978, 978, 978]",512,0,vae,0.0655,360_1_196,nan,nan,0.08888805138888889,360_1_196,nan,nan,0.08888805138888889
0.6042,adam,1,sigmoid,0,128,126,"[978, 978]",128,0,ae,0.0591,360_1_162,0.015003665773956863,0.014715730634828408,0.015655009166666668,360_1_162,0.015003665773956863,0.014715730634828408,0.015655009166666668
0.7695,sgd,0,tanh,0,512,169,"[978, 978, 978]",32,1,vae,0.0775,360_2_31,0.9917780597121627,0.7121524214744568,0.012995852222222224,360_2_31,0.9917780597121627,0.7121524214744568,0.012995852222222224
0.7774,adam,1,sigmoid,1,32,159,"[978, 978, 978]",128,1,vae,0.0688,360_1_350,12388221889.773027,12.132927182515463,0.08402458527777779,360_1_350,12388221889.773027,12.132927182515463,0.08402458527777779
0.1284,adam,1,sigmoid,0,256,148,"[978, 978, 978, 978]",8,0,vae,0.0923,360_5_26,0.6733287916360078,0.6730602041880289,0.019826559999999997,360_5_26,0.6733287916360078,0.6730602041880289,0.019826559999999997
0.4076,adam,0,relu,0,1024,103,"[978, 978, 978, 978, 978]",128,0,vae,0.001,360_3_333,0.6716116401884291,0.6713280081748962,0.009413268888888889,360_3_333,0.6716116401884291,0.6713280081748962,0.009413268888888889
0.8055,sgd,1,tanh,0,64,101,"[1800, 600]",512,0,vae,0.0829,360_3_101,0.9214733470810784,0.6985861746470133,0.020152500555555557,360_3_101,0.9214733470810784,0.6985861746470133,0.020152500555555557
0.8039,sgd,1,relu,1,1024,131,"[978, 978, 978, 978, 978, 978]",32,0,vae,0.0557,360_4_7,nan,nan,0.011996082222222221,360_4_7,nan,nan,0.011996082222222221
0.8039,rmsprop,0,tanh,0,512,180,"[978, 978, 978, 978, 978, 978]",512,0,vae,0.041,360_4_276,4.211516152545407e+22,651.7645874023438,0.022301882222222222,360_4_276,4.211516152545407e+22,651.7645874023438,0.022301882222222222
0.7696,adam,1,relu,0,256,115,"[1800, 600]",2,0,ae,0.0009,360_2_199,0.01461818604281655,0.01453939059128364,0.011239679166666667,360_2_199,0.01461818604281655,0.01453939059128364,0.011239679166666667
0.4562,rmsprop,0,relu,0,1024,103,"[978, 978, 978, 978, 978]",512,1,vae,0.0922,360_3_139,nan,nan,0.010337690555555555,360_3_139,nan,nan,0.010337690555555555
0.3826,adam,1,relu,0,1024,103,"[978, 978, 978, 978, 978, 978]",128,0,ae,0.0653,360_3_106,0.19864382849799261,0.19854618608951569,0.009984858055555556,360_3_106,0.19864382849799261,0.19854618608951569,0.009984858055555556
0.8267,sgd,0,tanh,0,64,171,"[978, 978, 978]",512,0,vae,0.0248,360_4_0,1.1175885228757505,0.7057387590408325,0.03783527194444444,360_4_0,1.1175885228757505,0.7057387590408325,0.03783527194444444
0.2588,sgd,0,tanh,0,128,175,"[1800, 600]",512,0,vae,0.0248,360_4_271,0.7303941627785011,0.7110401344299316,0.022354919166666667,360_4_271,0.7303941627785011,0.7110401344299316,0.022354919166666667
0.8054,rmsprop,1,tanh,0,1024,100,"[1800, 600]",32,0,vae,0.0726,360_3_334,16946090314.382223,17.354713439941406,0.006512766388888889,360_3_334,16946090314.382223,17.354713439941406,0.006512766388888889
0.2232,rmsprop,1,relu,0,64,192,"[978, 978, 978]",32,0,ae,0.0304,360_1_357,0.01462993803675528,0.014642399934430917,0.042961135000000004,360_1_357,0.01462993803675528,0.014642399934430917,0.042961135000000004
0.142,sgd,1,sigmoid,0,256,139,"[978, 978, 978, 978]",32,1,ae,0.0176,360_5_21,0.02240458465008824,0.019764830321073533,0.013758288055555555,360_5_21,0.02240458465008824,0.019764830321073533,0.013758288055555555
0.5564,adam,0,tanh,0,512,164,"[978, 978]",2,0,ae,0.0265,360_1_165,0.23370073448728632,0.2334650754928589,0.011261143888888889,360_1_165,0.23370073448728632,0.2334650754928589,0.011261143888888889
